experiment, date, operator, x, value, plotted, centre, ucl, lcl, s, direction, signal, extract, flags, baseline, chart, type, variant, sop_sha256
DEMO_LC1_HIST_0001, 2024-01-08 15:30, , 1, 7069, 7069, 7070.1, 7112.653191489362, 7027.546808510639, , , , , , , B-H8, i, 465-510, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0002, 2024-01-13 15:30, , 2, 7079, 7079, 7070.1, 7112.653191489362, 7027.546808510639, , , , , , , B-H8, i, 465-510, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0003, 2024-01-16 12:30, , 3, 7113, 7113, 7070.1, 7112.653191489362, 7027.546808510639, , hi, limit, , beyond 3σ, , B-H8, i, 465-510, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0004, 2024-01-23 13:30, , 4, 7033, 7033, 7070.1, 7112.653191489362, 7027.546808510639, , , , , , , B-H8, i, 465-510, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0005, 2024-01-27 14:30, , 5, 7056, 7056, 7070.1, 7112.653191489362, 7027.546808510639, , , , , , , B-H8, i, 465-510, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0006, 2024-01-28 13:30, , 6, 7044, 7044, 7070.1, 7112.653191489362, 7027.546808510639, , , , , , , B-H8, i, 465-510, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0007, 2024-01-31 10:30, , 7, 7056, 7056, 7070.1, 7112.653191489362, 7027.546808510639, , , , , , , B-H8, i, 465-510, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0008, 2024-02-02 11:30, , 8, 7082, 7082, 7070.1, 7112.653191489362, 7027.546808510639, , , , , , , B-H8, i, 465-510, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0009, 2024-02-12 11:30, , 9, 7069, 7069, 7070.1, 7112.653191489362, 7027.546808510639, , , , , , , B-H8, i, 465-510, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0010, 2024-02-13 10:30, , 10, 7071, 7071, 7070.1, 7112.653191489362, 7027.546808510639, , , , , , , B-H8, i, 465-510, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0011, 2024-02-22 12:30, , 11, 7065, 7065, 7070.1, 7112.653191489362, 7027.546808510639, , , , , , , B-H8, i, 465-510, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
